CustomerID,Age,Annual_Income_k$,Spending_Score,Purchase_Frequency,Gender
48,-0.5830136914318259,0.47830933731384984,-0.4135310198688364,0.8922346622758281,1
49,-1.5428079822441,-1.4771209397308238,0.7305968805274258,-0.44761125934051627,0
50,-0.10311654602568875,-1.5791805076734216,-0.6470265097456246,0.44561935507038003,0
51,-0.8572406316639043,-0.6532712715097796,-1.0439688425361644,0.8922346622758281,0
52,1.610801830424801,-0.9842857637342498,-0.4135310198688364,1.3388499694812763,1
53,-1.2000243069540022,-0.9039575106387453,0.4270527436876011,-0.000995952135068129,0
54,-0.03455981096766915,-0.4763162791834506,0.707247331539747,2.2320805838921727,0
55,-1.6799214523601393,0.5454435778236195,-0.973920195573128,2.678695891097621,1
56,-0.4459002213157867,-0.29703293169493294,0.4270527436876011,0.44561935507038003,0
57,0.10255365914837004,-1.1783153605832948,-0.9505706465854492,0.8922346622758281,0
58,1.4051316252507424,-0.9187037599992728,-1.0439688425361644,-1.3408418737514125,1
59,-1.3371377770700414,0.4014736169616285,-0.0632877850536541,1.3388499694812763,0
60,1.1994614200766835,-0.1367644846976221,0.24025635178617055,-1.7874571809568607,1
61,-1.2685810420120218,-0.7196293936321526,1.0107914683795716,0.8922346622758281,1
62,1.4051316252507424,0.5838614379997308,-0.5302787648072305,0.44561935507038003,1
63,0.5824508045545072,0.7542194240331922,0.4037031946999223,-0.000995952135068129,0
64,-0.8572406316639043,0.7138612678885906,-1.1607165874745586,0.44561935507038003,0
65,-0.6515704264898455,-0.12667494566147183,-0.5536283137949093,-0.8942265665459644,0
66,0.6510075396125268,-0.901629155476557,-0.20338507897972702,0.8922346622758281,1
67,1.610801830424801,-0.24774941409527573,-0.7637742546840187,0.44561935507038003,1
68,0.0,-0.7173010384699643,-1.1373670384868797,0.44561935507038003,1
69,-1.5428079822441,-2.3572391910380914,0.6605482335643893,-0.000995952135068129,0
70,-1.6799214523601393,-0.25783895313142596,0.8239950764781411,-0.8942265665459644,0
71,-1.405694512128061,-2.113538017395691,-0.0866373340413329,-0.000995952135068129,0
72,1.0623479499606443,-0.7332114654115859,-0.6937256077209822,0.44561935507038003,1
73,-1.5428079822441,-0.5942862740676698,0.8239950764781411,0.8922346622758281,0
74,0.17111039420638963,1.4698005772124696,-0.3201328239181211,0.8922346622758281,0
75,-0.5830136914318259,-1.179091478970691,1.1041896643302869,1.7854652766867245,1
76,-0.03455981096766915,0.1973544810764331,-0.20338507897972702,-0.000995952135068129,0
77,1.1994614200766835,-0.33506273267734593,-1.090667940511522,-0.8942265665459644,1
78,0.5138940694964876,0.41816016229064606,-0.6937256077209822,-0.44761125934051627,0
79,-1.1314675718959826,-0.6722861720009857,-0.4368805688565152,-1.3408418737514125,0
80,0.6510075396125268,-1.5605536663759132,0.21690680279849173,-1.3408418737514125,1
81,-0.8572406316639043,0.07511583506153492,0.9640923704042139,0.44561935507038003,0
82,0.3082238643224288,-0.012197483520535264,-0.6236769607579458,-0.000995952135068129,1
83,1.4736883603087618,0.15311573299485087,-1.114017489499201,0.44561935507038003,1
84,-0.7886838966058847,-0.3199284241231204,-0.2734337259427635,-0.000995952135068129,1
85,-1.2685810420120218,-0.3742567112408529,1.1041896643302869,-0.8942265665459644,1
86,-0.8572406316639043,0.7515030096773052,-1.0673183915238433,-0.8942265665459644,1
87,-0.24023001614172793,0.017508431417719374,-1.0673183915238433,0.44561935507038003,1
88,0.9252344798446052,-0.8092710673764115,0.9407428214165351,0.44561935507038003,0
89,-0.3773434862577671,-0.17285398971154442,0.19355725381081293,0.8922346622758281,1
90,-0.720127161547865,-1.1950019059123127,-1.0206192935484857,0.8922346622758281,0
91,1.2680181551347032,0.5221600262017344,-0.7404247056963399,-1.3408418737514125,1
92,-0.5830136914318259,0.4193243398717404,1.0808401153426082,0.8922346622758281,1
93,1.4051316252507424,1.3444574576479864,0.7539464295151046,-0.8942265665459644,1
94,-0.17167328108370833,0.6859210059423282,0.7772959785027834,0.44561935507038003,0
95,-0.03455981096766915,0.14457843073349294,-1.1840661364622374,-0.000995952135068129,0
96,-0.10311654602568875,5.403944682923703,10.444009259401815,-0.8942265665459644,0
97,1.2680181551347032,0.017508431417719374,0.030110410897061186,-0.000995952135068129,0
98,0.9937912149026248,0.5101301911970935,0.3570040967245647,-0.44761125934051627,1
99,0.17111039420638963,-1.785239939527107,0.24025635178617055,0.8922346622758281,0
100,-0.7886838966058847,0.7592641935512672,-0.9272210975977704,-0.000995952135068129,1
101,1.2680181551347032,0.017508431417719374,1.0808401153426082,1.7854652766867245,0
102,-1.748478187418159,0.24896635383827898,0.4270527436876011,-0.000995952135068129,0
103,0.0,0.7317119907987025,1.0574905663549292,0.8922346622758281,0
104,-1.3371377770700414,0.017508431417719374,0.10015905786009764,-0.8942265665459644,0
105,-1.2000243069540022,1.7193226387603409,-0.4368805688565152,0.8922346622758281,0
106,-0.17167328108370833,0.5621301231526377,-0.8805219996224127,1.3388499694812763,1
107,-1.748478187418159,-1.564046199119196,-0.25008417695508467,1.3388499694812763,1
108,1.1994614200766835,0.19308582994575416,-0.5069292158195516,-0.44761125934051627,1
109,-1.2685810420120218,0.7251149845058354,-0.8805219996224127,1.3388499694812763,1
110,-0.17167328108370833,0.6478912049599153,0.2869554497615282,-0.8942265665459644,0
111,-1.062910836837963,-0.17673458164852537,0.9874419193918927,-0.8942265665459644,0
112,1.6793585654828207,-0.38551042785809747,-1.0206192935484857,-0.44761125934051627,0
113,-0.6515704264898455,-0.37930148075892817,0.6138491355890316,0.44561935507038003,1
114,-1.2685810420120218,-0.17363010809894044,1.0808401153426082,-0.44761125934051627,1
115,0.0,0.09839938668342035,-0.9972697445608069,-0.8942265665459644,1
116,0.5824508045545072,0.49732423780505663,-0.8805219996224127,-0.44761125934051627,1
117,0.445337334438468,0.33589161322665145,0.707247331539747,-0.44761125934051627,1
118,-1.4742512471860807,-0.4479879580434899,0.8940437234411776,-0.8942265665459644,0
119,1.0623479499606443,-1.1821959525202757,-1.090667940511522,-0.000995952135068129,0
120,0.8566777447865855,0.3382199683888395,-1.2074156854499163,0.44561935507038003,1
121,0.9937912149026248,-0.3098388850869701,-1.1607165874745586,-0.8942265665459644,0
122,0.10255365914837004,1.5303378114293715,-0.3201328239181211,-0.8942265665459644,1
123,-1.3371377770700414,0.8558909327820913,-1.1840661364622374,0.44561935507038003,0
124,-1.2000243069540022,0.017508431417719374,-0.36683192189347874,-0.000995952135068129,1
125,-1.2685810420120218,-0.7619278457452445,0.7305968805274258,-0.44761125934051627,0
126,-0.9943541017799434,-1.3397479851617002,0.9407428214165351,1.3388499694812763,0
127,0.5138940694964876,-0.026555673687364483,0.9173932724288564,0.8922346622758281,1
128,0.445337334438468,0.11275757685024958,-0.8571724506347339,-0.8942265665459644,0
129,1.4736883603087618,-1.7138370478866587,-0.0866373340413329,-0.8942265665459644,1
130,-0.24023001614172793,0.43057805648898523,1.0341410173672505,-0.000995952135068129,1
131,-0.17167328108370833,0.018847251975311802,-0.5536283137949093,-0.8942265665459644,0
132,0.7195642746705464,-2.3572391910380914,0.8940437234411776,-0.8942265665459644,1
133,0.5824508045545072,-0.8593307033634651,-1.0439688425361644,-0.8942265665459644,0
134,1.1994614200766835,-0.7949128772095823,-1.0439688425361644,-0.000995952135068129,0
135,0.9252344798446052,-1.2124645696287266,0.2636059007738494,0.44561935507038003,0
136,-0.3087867511997475,0.34714532984389573,-0.25008417695508467,0.8922346622758281,0
137,0.03399692409035045,1.7061286261746056,0.6838977825520681,1.3388499694812763,0
138,0.5824508045545072,0.420876576646533,-0.9272210975977704,0.44561935507038003,1
139,-1.748478187418159,0.5846375563871268,1.1041896643302869,-0.44761125934051627,1
140,0.5824508045545072,-0.7817188646238471,1.0574905663549292,-0.000995952135068129,0
141,0.7195642746705464,0.46550338392181295,-0.9972697445608069,0.44561935507038003,0
142,1.4051316252507424,-0.20661513956327812,-0.10998688302901173,-0.000995952135068129,0
143,-0.8572406316639043,-0.02810791046215681,-0.3201328239181211,0.8922346622758281,0
144,-1.6113647173021197,-0.6144653521399706,-0.20338507897972702,0.44561935507038003,0
145,-1.748478187418159,-1.5601656071822152,0.21690680279849173,2.2320805838921727,0
146,-1.4742512471860807,0.8632640574623549,-0.5769778627825881,-0.000995952135068129,1
147,-0.03455981096766915,0.12750382621077708,0.21690680279849173,-0.8942265665459644,1
148,-0.8572406316639043,-0.2512419468385584,0.8706941744534987,-1.3408418737514125,0
149,0.8566777447865855,1.7422181311885283,0.19355725381081293,-2.2340724881623086,0
150,0.03399692409035045,-0.9955394803514944,-0.4135310198688364,0.44561935507038003,0
151,-1.2000243069540022,0.5923987402610887,-0.7871238036716975,-0.8942265665459644,1
152,-0.7886838966058847,1.9630238124027413,0.9874419193918927,-1.7874571809568607,1
153,-0.7886838966058847,0.37741394695234676,-0.8338229016470551,-0.000995952135068129,1
154,-0.03455981096766915,-1.1542556905740133,0.5904995866013528,-0.44761125934051627,0
155,1.0623479499606443,0.9203087589359741,-0.48357966683187287,1.3388499694812763,0
156,-0.9257973667219238,-0.5581967690537475,-0.8338229016470551,-2.2340724881623086,1
157,1.6793585654828207,-0.6249429503698188,0.8006455274904622,0.8922346622758281,1
158,0.3767805993804484,-0.9043455698324435,-0.3434823729057999,-1.3408418737514125,0
159,0.8566777447865855,1.5509049486953699,-1.114017489499201,-0.44761125934051627,0
160,1.5422450953667814,-0.4215999328720198,-1.2074156854499163,0.8922346622758281,0
161,1.7479153005408403,-0.9214201743551594,-1.090667940511522,-0.44761125934051627,0
162,0.3767805993804484,1.1806964779073925,0.8006455274904622,0.44561935507038003,1
163,-1.5428079822441,-1.569090968637271,1.0341410173672505,1.3388499694812763,1
164,0.23966712926440922,0.03359350133583931,-0.8338229016470551,0.44561935507038003,1
165,0.7195642746705464,-0.6885846581363056,-1.1373670384868797,1.3388499694812763,0
166,-0.24023001614172793,0.5594137087967508,-0.7170751567086611,-0.000995952135068129,1
167,0.0,-0.43945065578213194,-0.13333643201669054,-0.000995952135068129,0
168,1.2680181551347032,-1.3979568642164135,-0.3434823729057999,-0.8942265665459644,0
169,-0.7886838966058847,0.11081728088175924,-0.13333643201669054,-0.000995952135068129,0
170,1.130904685018664,-0.47437598321495994,-0.25008417695508467,-0.44761125934051627,1
171,0.17111039420638963,0.7879805738849256,-0.7404247056963399,0.44561935507038003,0
172,0.6510075396125268,0.036309915691725946,-0.9272210975977704,1.3388499694812763,1
173,-0.9257973667219238,2.0487848942100193,-0.8104733526593764,0.8922346622758281,1
174,0.3767805993804484,-0.569062426477294,-0.20338507897972702,-1.3408418737514125,1
175,-1.3371377770700414,1.1089055270732455,0.33365454773688585,0.8922346622758281,0
176,1.6793585654828207,-0.3688238825290796,0.5438004886259952,-0.44761125934051627,0
177,-0.3087867511997475,-0.14646596454007432,0.9874419193918927,-0.8942265665459644,0
178,0.10255365914837004,0.7049359064335344,-0.13333643201669054,0.8922346622758281,1
179,-1.6799214523601393,-0.9423753708148562,-0.7404247056963399,-1.3408418737514125,0
180,1.0623479499606443,1.1244278948211694,-0.36683192189347874,-0.44761125934051627,1
181,1.2680181551347032,0.6428464354418403,-0.15668598100436937,0.8922346622758281,1
182,-1.405694512128061,0.7386970562852684,-0.5069292158195516,-2.2340724881623086,1
183,0.10255365914837004,0.8787864252102787,0.8239950764781411,-0.8942265665459644,1
184,0.10255365914837004,0.5326376244315827,0.4037031946999223,-0.000995952135068129,0
185,1.1994614200766835,0.6312046596308977,-0.9038715486100916,1.7854652766867245,1
186,1.1994614200766835,1.24821877761086,-0.7404247056963399,-1.3408418737514125,1
187,-0.4459002213157867,-0.02345120013777983,-0.7170751567086611,-1.7874571809568607,0
188,0.23966712926440922,-0.20234648843259917,0.567150037613674,0.44561935507038003,0
189,-1.062910836837963,0.4406675955251352,-1.0206192935484857,-0.8942265665459644,1
190,0.10255365914837004,0.06813076957496932,0.47375184166295875,-1.7874571809568607,0
191,-0.10311654602568875,0.8787864252102787,0.030110410897061186,0.8922346622758281,1
192,0.8566777447865855,1.780635991364639,-0.9038715486100916,0.44561935507038003,0
193,0.445337334438468,-0.9466440219455352,0.8239950764781411,0.44561935507038003,1
194,-1.748478187418159,0.06657853280017699,-0.5069292158195516,-1.3408418737514125,0
195,0.03399692409035045,-1.0603453656990756,-0.3434823729057999,-0.8942265665459644,1
196,1.7479153005408403,0.017508431417719374,0.38035364571224345,2.2320805838921727,0
197,-0.9257973667219238,-0.17324204890524245,0.8473446254658199,0.44561935507038003,1
198,0.9937912149026248,-0.4072417427051906,0.19355725381081293,-0.8942265665459644,0
199,0.0,0.848905867295526,0.47375184166295875,0.44561935507038003,1
200,0.8566777447865855,0.3192050678976333,-0.22673462796740582,-0.44761125934051627,1
201,-1.405694512128061,0.017508431417719374,0.33365454773688585,-1.3408418737514125,1
202,-1.2685810420120218,0.850458104070318,-0.8805219996224127,-0.8942265665459644,1
203,0.03399692409035045,-0.13948089905350872,0.6838977825520681,0.8922346622758281,1
204,-1.2000243069540022,-0.5450027564680123,-0.0632877850536541,1.7854652766867245,1
205,0.7195642746705464,-1.0168827360048895,-0.5536283137949093,0.44561935507038003,1
206,0.445337334438468,-1.4503448553656555,0.07680950887241883,-0.44761125934051627,0
207,1.6793585654828207,-0.47980881192673325,0.9173932724288564,3.125311198303069,1
208,1.0623479499606443,0.02777261343036802,-0.20338507897972702,2.2320805838921727,1
209,1.1994614200766835,0.8710252413363169,0.6605482335643893,-0.8942265665459644,1
210,-0.17167328108370833,-2.0118665086467917,0.8473446254658199,1.3388499694812763,1
211,-0.7886838966058847,1.7794718137835446,1.0107914683795716,-0.44761125934051627,0
212,0.3767805993804484,-0.7755099175246778,-0.0632877850536541,-0.8942265665459644,1
213,0.3767805993804484,-0.4029730915745116,0.12350860684777647,1.3388499694812763,0
214,-0.17167328108370833,-0.3680477641416836,-0.10998688302901173,-0.8942265665459644,0
215,0.9937912149026248,-0.6416294956988368,0.2869554497615282,-0.8942265665459644,1
216,1.7479153005408403,-0.32419707525379937,-1.0206192935484857,0.8922346622758281,0
217,1.5422450953667814,-0.2601673082936146,1.0341410173672505,-0.8942265665459644,0
218,1.5422450953667814,-0.1763465224548271,0.707247331539747,-1.7874571809568607,0
219,1.7479153005408403,1.5089945557759763,0.33365454773688585,1.7854652766867245,0
220,0.0,-0.7417487676729438,-0.48357966683187287,-1.3408418737514125,1
221,0.8566777447865855,1.750367374256188,1.0808401153426082,-1.3408418737514125,0
222,-1.6799214523601393,0.500040652160943,-0.4368805688565152,0.8922346622758281,0
223,-1.6113647173021197,-1.5353298187855373,-0.9505706465854492,-0.000995952135068129,0
224,1.5422450953667814,-0.8352710333541835,0.6371986845767105,-0.000995952135068129,1
225,0.0,-0.9509126730762142,-0.20338507897972702,-0.8942265665459644,0
226,1.5422450953667814,-0.05061534369664622,-0.5769778627825881,-0.44761125934051627,0
227,-0.6515704264898455,1.2513232511604446,-0.2734337259427635,-0.44761125934051627,1
228,1.5422450953667814,0.7608164303260592,0.567150037613674,0.8922346622758281,0
229,-1.6799214523601393,-1.015718558423795,-0.5769778627825881,-1.3408418737514125,1
230,-1.6799214523601393,1.1500398016052433,0.9173932724288564,-1.7874571809568607,1
231,0.10255365914837004,-1.040942406014171,-1.090667940511522,0.44561935507038003,0
232,-0.24023001614172793,-0.894256030796293,0.707247331539747,0.8922346622758281,0
233,0.7195642746705464,0.9886071770268381,-0.13333643201669054,-1.3408418737514125,0
234,0.3767805993804484,0.9684280989545375,1.1041896643302869,-0.44761125934051627,0
235,0.445337334438468,0.7619806079071535,-1.2074156854499163,1.3388499694812763,0
236,0.0,-0.009481069164648625,1.0107914683795716,1.3388499694812763,0
237,-0.5144569563738063,-0.10145109807109579,0.7772959785027834,0.8922346622758281,1
238,-1.6799214523601393,-1.1647332888038617,-0.5769778627825881,-0.8942265665459644,1
239,1.1994614200766835,-0.04091386385419398,0.8940437234411776,-0.44761125934051627,1
240,-0.03455981096766915,-0.6823757110371363,-1.0439688425361644,0.44561935507038003,0
241,0.3767805993804484,-0.20195842923890114,-0.6236769607579458,-0.44761125934051627,1
242,-1.405694512128061,2.1974115653963877,0.7305968805274258,0.44561935507038003,0
243,0.0,0.2850558588522016,-0.7637742546840187,0.44561935507038003,0
244,-1.5428079822441,-1.1045841137806578,0.8940437234411776,-0.8942265665459644,1
245,-1.062910836837963,1.1772039451641096,-0.3201328239181211,-0.44761125934051627,0
246,-0.6515704264898455,1.2738306843949339,0.38035364571224345,0.44561935507038003,1
247,0.788121009728566,1.3626962397517965,0.38035364571224345,0.44561935507038003,1
248,-0.17167328108370833,-0.4914505877376761,-1.0439688425361644,-0.44761125934051627,1
249,-1.4742512471860807,-0.1367644846976221,0.567150037613674,-0.000995952135068129,1
250,1.7479153005408403,-1.252822725773328,0.006760861909382365,0.44561935507038003,1
251,0.5138940694964876,1.4837707081856006,0.1702077048231341,-0.000995952135068129,1
252,-1.405694512128061,0.017508431417719374,-0.4368805688565152,0.8922346622758281,0
253,-0.3087867511997475,-1.3583748264592086,-1.1607165874745586,0.44561935507038003,0
254,-1.062910836837963,1.5753526778983498,0.006760861909382365,3.125311198303069,0
255,1.4736883603087618,-0.6870324213615133,-0.7404247056963399,-0.44761125934051627,1
256,-0.720127161547865,-0.4115103938358695,0.006760861909382365,0.44561935507038003,1
257,0.445337334438468,-1.0440468795637556,-0.6003274117702669,-0.000995952135068129,0
258,-1.2000243069540022,-1.1996586162366898,-0.0866373340413329,-0.000995952135068129,1
259,-1.405694512128061,0.34908562581238606,-1.0206192935484857,-0.44761125934051627,1
260,-0.720127161547865,-0.7044950850779271,-0.3201328239181211,0.8922346622758281,1
261,0.17111039420638963,-1.5081656752266712,1.0107914683795716,-0.000995952135068129,1
262,-1.6113647173021197,0.9323385939406149,0.7772959785027834,0.8922346622758281,0
263,-0.4459002213157867,0.45929443682264365,-0.13333643201669054,-0.44761125934051627,0
264,0.6510075396125268,1.705740566980908,0.47375184166295875,-1.7874571809568607,0
265,-0.5144569563738063,-0.3905551973761727,-0.039938236065975276,0.8922346622758281,0
266,-0.03455981096766915,0.00992189052025586,-0.3201328239181211,0.44561935507038003,0
267,-1.6113647173021197,0.1763992846167366,-1.0439688425361644,0.44561935507038003,0
268,-0.5144569563738063,0.10654862975108027,-0.6236769607579458,0.8922346622758281,1
269,-0.4459002213157867,0.21481714479284728,-0.46023011784419404,-0.000995952135068129,0
270,0.3767805993804484,-0.3401075021954212,0.8006455274904622,0.8922346622758281,1
271,-1.3371377770700414,-1.7774787556531453,-0.1800355299920482,-0.8942265665459644,0
272,1.7479153005408403,0.2505185906130716,0.5204509396383163,1.3388499694812763,0
273,0.9937912149026248,0.5291450916882997,-0.016588687078296454,1.7854652766867245,1
274,0.445337334438468,-0.3552418107496464,-0.15668598100436937,-2.2340724881623086,1
275,0.9252344798446052,2.3829038599840744,0.6605482335643893,-0.000995952135068129,1
276,0.8566777447865855,-0.49183864693137413,-0.9038715486100916,1.3388499694812763,1
277,-0.5830136914318259,-0.6358086077933655,-1.0206192935484857,-0.8942265665459644,0
278,0.9252344798446052,0.4014736169616285,0.3570040967245647,0.8922346622758281,1
279,-1.748478187418159,0.19929477704492346,-0.8104733526593764,0.44561935507038003,1
280,-1.062910836837963,-1.555896956051536,1.0341410173672505,-0.000995952135068129,1
281,0.10255365914837004,0.7441298849970417,-1.114017489499201,0.44561935507038003,1
282,-0.10311654602568875,-0.47165956885907334,0.8006455274904622,0.8922346622758281,0
283,1.610801830424801,1.1725472348397323,-0.973920195573128,-1.7874571809568607,0
284,-0.24023001614172793,0.3587871056548383,-0.4135310198688364,-0.8942265665459644,0
285,0.3082238643224288,-0.25706283474402997,0.2869554497615282,-0.000995952135068129,1
286,0.23966712926440922,1.2078606214662588,0.1702077048231341,-0.44761125934051627,0
287,1.0623479499606443,-0.5613012426033321,-0.973920195573128,-0.000995952135068129,0
288,0.5824508045545072,-1.3246136766074745,-0.5536283137949093,-1.3408418737514125,1
289,-1.3371377770700414,-1.3510017017789446,1.0341410173672505,1.3388499694812763,0
290,-0.720127161547865,0.20666790172518706,-0.9038715486100916,0.44561935507038003,1
291,-0.03455981096766915,1.7371733616704532,0.8006455274904622,-0.000995952135068129,1
292,1.4736883603087618,-0.16703310180607314,-0.39018147088115757,-1.3408418737514125,0
293,1.7479153005408403,0.7084284391768173,-0.5769778627825881,-0.000995952135068129,1
294,1.5422450953667814,0.273414083041259,-0.8571724506347339,-0.000995952135068129,0
295,-1.6799214523601393,-0.4297491759396797,-0.8805219996224127,2.678695891097621,0
296,-1.748478187418159,-1.6370013275344368,-0.6703760587333034,-0.44761125934051627,0
297,1.4736883603087618,0.13254859572885208,-0.9038715486100916,-0.000995952135068129,0
298,-0.9943541017799434,0.017508431417719374,-0.8338229016470551,-1.7874571809568607,1
299,-1.4742512471860807,0.4127273335788728,0.6838977825520681,0.8922346622758281,0
300,0.7195642746705464,-0.3583462842992313,0.7772959785027834,1.3388499694812763,1
301,0.3767805993804484,-0.5418982829184277,-0.8338229016470551,-0.000995952135068129,1
302,-1.2000243069540022,-0.6435697916673273,-0.25008417695508467,-0.8942265665459644,0
303,0.9937912149026248,-0.6680175208703069,0.14685815583545528,0.44561935507038003,1
304,0.5824508045545072,0.014966660038331124,-0.7871238036716975,-0.000995952135068129,1
305,-0.5144569563738063,0.017508431417719374,-1.090667940511522,0.44561935507038003,0
306,1.4736883603087618,0.4616227919848323,0.4504022926752799,-0.44761125934051627,0
307,-0.720127161547865,-0.9699275735674207,-1.0439688425361644,-0.44761125934051627,1
308,-1.6113647173021197,-0.054495935633626896,-0.016588687078296454,0.44561935507038003,1
309,-0.4459002213157867,-0.0630332378949851,0.19355725381081293,-0.000995952135068129,0
310,-0.17167328108370833,-0.5221072640398251,-0.2734337259427635,-1.3408418737514125,1
311,0.445337334438468,0.26953349110427777,-0.039938236065975276,2.678695891097621,0
312,-0.17167328108370833,-0.8946440899899913,0.1702077048231341,0.8922346622758281,0
313,1.7479153005408403,1.12830848675815,-0.039938236065975276,0.8922346622758281,1
314,-1.062910836837963,0.38245871647042173,-0.6937256077209822,-0.000995952135068129,0
315,1.5422450953667814,0.49926453377354696,-0.039938236065975276,-0.8942265665459644,0
316,-1.2685810420120218,-0.09834662452151113,-0.6470265097456246,-0.000995952135068129,0
317,0.6510075396125268,-0.3478686860693828,0.38035364571224345,0.8922346622758281,1
318,0.0,-0.7293308734746049,-0.7404247056963399,-1.3408418737514125,1
319,0.9252344798446052,-0.8364352109352778,-0.10998688302901173,-1.7874571809568607,0
320,-0.4459002213157867,-1.51243432635735,-0.8571724506347339,-0.44761125934051627,0
321,0.5824508045545072,0.06114570408840371,-0.6703760587333034,1.3388499694812763,0
322,1.4736883603087618,0.6490553825410096,0.9173932724288564,-0.000995952135068129,1
323,-0.10311654602568875,-1.214016806403519,0.3570040967245647,-0.44761125934051627,0
324,0.0,1.2544277247100293,-0.6703760587333034,-0.44761125934051627,1
325,-0.10311654602568875,-1.554732778470442,0.8006455274904622,-1.3408418737514125,0
326,0.17111039420638963,0.8000104088895664,-0.9272210975977704,-0.44761125934051627,0
327,-0.5830136914318259,-0.8492411643273148,-0.0632877850536541,-0.000995952135068129,0
328,1.3365748901927228,1.018099675747893,-1.0673183915238433,0.44561935507038003,0
329,-0.5830136914318259,0.7111448535327037,1.0341410173672505,-0.000995952135068129,0
330,-1.6799214523601393,2.541620070206593,-0.6470265097456246,-1.3408418737514125,0
331,0.5824508045545072,-0.6334802526311768,-0.25008417695508467,-0.000995952135068129,0
332,-0.720127161547865,-2.198911040009271,-0.9272210975977704,-0.8942265665459644,1
333,0.9937912149026248,-1.8632398374604229,-1.114017489499201,1.3388499694812763,1
334,0.6510075396125268,-0.22873451360406924,0.8706941744534987,-0.8942265665459644,1
